url,fid,name,nick,birth_date,height,weight,association,class,locality,country,gender,age
/fighter/Chris-Indich-42419,42419,Chris Indich,,1987-04-22,70.0,170.0,The Arena MMA,Welterweight,"Perth, Western Australia",Australia,Male,38
/fighter/Lance-Benoist-59764,59764,Lance Benoist,,1988-08-26,71.0,170.0,St. Charles MMA,Welterweight,"St. Louis, Missouri",United States,Male,36
/fighter/Daniel-Omielanczuk-54303,54303,Daniel Omielanczuk,,1982-08-31,72.0,242.0,Ankos Zapasy,Heavyweight,Warsaw,Poland,Male,42
/fighter/Matt-Arroyo-19456,19456,Matt Arroyo,No Regard,1982-09-10,72.0,155.0,,Lightweight,"Cobleskill, New York",United States,Male,42
/fighter/Christophe-Leninger-40,40,Christophe Leninger,,1962-07-16,72.0,200.0,,Light Heavyweight,"Scottsdale, Arizona",United States,Male,62
/fighter/Richie-Hightower-10346,10346,Richie Hightower,The Dirty Samurai,1981-11-24,,155.0,,Lightweight,"Phoenix, Arizona",United States,Male,43
/fighter/Derek-Brunson-68494,68494,Derek Brunson,,1984-01-04,73.0,186.0,Jackson's Mixed Martial Arts,Middleweight,"Wilmington, North Carolina",United States,Male,41
/fighter/Diego-Rivas-81835,81835,Diego Rivas,Pitbull,1991-11-11,,143.0,Okinawa Dojo,Featherweight,,Chile,Male,33
/fighter/Francis-Ngannou-152341,152341,Francis Ngannou,,1986-09-05,76.0,250.0,MMA Factory,Heavyweight,,France,Male,38
/fighter/Brendan-OReilly-52633,52633,Brendan O'Reilly,The Badger,1987-06-24,68.0,170.0,Gamebred Submission Fighting,Welterweight,"Brisbane, Queensland",Australia,Male,37
/fighter/Justine-Kish-67098,67098,Justine Kish,,1988-04-13,65.0,116.0,Black House,Strawweight,"Cramerton, North Carolina",United States,Female,37
/fighter/Jason-Knight-44957,44957,Jason Knight,The Kid,1992-07-14,71.0,145.0,,Featherweight,Mississippi,United States,Male,32
/fighter/Efrain-Escudero-16555,16555,Efrain Escudero,Hecho en Mexico,1986-01-15,69.0,155.0,MMA Lab,Lightweight,"Tempe, Arizona",United States,Male,39
/fighter/Ericka-Almeida-98419,98419,Ericka Almeida,,1989-03-05,66.0,115.0,Team Nogueira,Strawweight,"Sorocaba, Sao Paulo",Brazil,Female,36
/fighter/Enrique-Barzola-129351,129351,Enrique Barzola,El Fuerte,1989-04-25,67.0,145.0,Pitbull Martial Arts Center,Featherweight,"El Agustino, Lima",Peru,Male,36
/fighter/Kyoji-Horiguchi-64413,64413,Kyoji Horiguchi,,1990-10-12,65.0,125.0,American Top Team,Flyweight,"Takasaki, Gunma",Japan,Male,34
/fighter/Rocky-Lee-84854,84854,Rocky Lee,,1987-04-08,69.0,145.0,AKA Thailand,Featherweight,,Taiwan,Male,38
/fighter/Royston-Wee-88793,88793,Royston Wee,,1986-11-15,67.0,137.0,Impact MMA Singapore,,,Singapore,Male,38
/fighter/Tateki-Matsuda-45607,45607,Tateki Matsuda,Tech,1986-02-27,67.0,125.0,Team Sityodtong,Flyweight,"Boston, Massachusetts",United States,Male,39
/fighter/Humberto-Brown-Morrison-45721,45721,Humberto Brown Morrison,,1984-11-03,69.0,145.0,Alley Cat Fight Team,Featherweight,,Panama,Male,40
/fighter/Matt-Hobar-59713,59713,Matt Hobar,The Crowbar,1987-01-07,70.0,135.0,Octagon MMA,Bantamweight,"Dallas, Texas",United States,Male,38
/fighter/Ian-Entwistle-50588,50588,Ian Entwistle,Enty,1986-11-19,68.0,136.0,Apex MMA,Bantamweight,Accrington,England,Male,38
/fighter/Philip-De-Fries-46202,46202,Philip De Fries,,1986-04-21,76.0,248.0,Alliance MMA,Heavyweight,"Sunderland, Tyne and Wear",England,Male,39
/fighter/Ryo-Chonan-1831,1831,Ryo Chonan,Piranha,1976-10-08,69.0,169.0,Tribe Tokyo MMA,Welterweight,,Japan,Male,48
/fighter/Ken-Stone-24913,24913,Ken Stone,,1982-10-08,68.0,135.0,American Top Team,Bantamweight,"Coconut Creek, Florida",United States,Male,42
/fighter/Clay-Harvison-21131,21131,Clay Harvison,Heavy Metal,1980-09-25,73.0,160.0,Madhouse Training,Welterweight,"Marietta, Georgia",United States,Male,44
/fighter/Marcus-Jones-25912,25912,Marcus Jones,Big Baby,1973-08-15,78.0,265.0,,Heavyweight,"Tampa, Florida",United States,Male,51
/fighter/Paul-Creighton-4441,4441,Paul Creighton,,1970-04-07,66.0,155.0,,Lightweight,"Manhattan, New York",USA,Male,55
/fighter/Townsend-Saunders-189,189,Townsend Saunders,,1968-07-16,65.0,170.0,,Welterweight,"White Sands, New Mexico",United States,Male,56
/fighter/Mark-Schultz-133,133,Mark Schultz,,1960-10-26,70.0,203.0,,Light Heavyweight,"Lindon, Utah",United States,Male,64
/fighter/Rafael-Carino-131,131,Rafael Carino,Earthquake,1973-07-16,80.0,245.0,Nova Uniao,Heavyweight,Rio De Janeiro,Brazil,Male,51
/fighter/Roland-Payne-42,42,Roland Payne,,1964-07-16,69.0,205.0,,Light Heavyweight,"Charlotte, North Carolina",United States,Male,60
