event_date,event_name,weight_class,fighter1,fighter2,favourite,underdog,favourite_odds,underdog_odds,betting_outcome,outcome,method,round,fighter1_height,fighter1_curr_weight,fighter1_dob,fighter1_reach,fighter1_stance,fighter1_sig_strikes_landed_pm,fighter1_sig_strikes_accuracy,fighter1_sig_strikes_absorbed_pm,fighter1_sig_strikes_defended,fighter1_takedown_avg_per15m,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_submission_avg_attempted_per15m,fighter2_height,fighter2_curr_weight,fighter2_dob,fighter2_reach,fighter2_stance,fighter2_sig_strikes_landed_pm,fighter2_sig_strikes_accuracy,fighter2_sig_strikes_absorbed_pm,fighter2_sig_strikes_defended,fighter2_takedown_avg_per15m,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_submission_avg_attempted_per15m,events_extract_ts,odds_extract_ts,fighter_extract_ts,match_key
2023-08-19,UFC 292: Sterling vs. O'Malley,Bantamweight,brad katona,cody gibson,Brad Katona,Cody Gibson,inf,inf,favourite,fighter1,U-DEC,3.0,167.64,61.23492,19/12/1991,162.56,Orthodox,4.8,0.51,4.57,0.5,1.0,0.2,0.5,0.0,177.8,61.23492,11/09/1987,180.34,Orthodox,4.75,0.45,4.73,0.55,1.35,0.35,0.64,0.3,02:55.2,40:25.9,50:57.0,2023-08-19_brad katona_cody gibson
2023-08-19,UFC 292: Sterling vs. O'Malley,Middleweight,andre petroski,gerald meerschaert,Andre Petroski,Gerald Meerschaert,1.44,3.1,favourite,fighter1,S-DEC,3.0,182.88,83.91452,12/06/1991,185.42,Switch,3.68,0.51,2.99,0.51,4.56,0.54,0.71,2.5,185.42,83.91452,18/12/1987,195.58,Southpaw,3.3,0.44,3.5,0.53,2.01,0.37,0.34,1.5,02:55.2,40:25.9,50:57.0,2023-08-19_andre petroski_gerald meerschaert
2023-08-19,UFC 292: Sterling vs. O'Malley,Women's Flyweight,natalia silva,andrea lee,,,,,,fighter1,U-DEC,3.0,162.56,56.699,03/02/1997,165.1,Southpaw,5.2,0.48,2.23,0.65,0.68,0.33,0.92,0.0,167.64,56.699,11/02/1989,175.26,Orthodox,4.91,0.47,3.69,0.63,1.84,0.57,0.54,0.6,02:55.2,,50:57.0,2023-08-19_natalia silva_andrea lee
2023-08-19,UFC 292: Sterling vs. O'Malley,Women's Flyweight,karine silva,maryna moroz,Karine Silva,Maryna Moroz,1.71,2.3,favourite,fighter1,SUB              Guillotine Choke,1.0,165.1,56.699,02/12/1993,170.18,Orthodox,3.37,0.35,3.37,0.5,2.45,0.6,0.0,4.1,170.18,56.699,08/09/1991,170.18,Orthodox,4.15,0.31,4.42,0.53,0.67,0.22,0.45,0.7,02:55.2,40:25.9,50:57.0,2023-08-19_karine silva_maryna moroz
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Welterweight,vicente luque,rafael dos anjos,,,,,,fighter1,U-DEC,5.0,180.34,77.11064,27/11/1991,190.5,Orthodox,5.17,0.52,5.15,0.52,1.04,0.6,0.62,0.7,172.72,77.11064,26/10/1984,177.8,Southpaw,3.52,0.47,3.19,0.6,2.01,0.35,0.56,0.6,02:55.2,,50:57.0,2023-08-12_vicente luque_rafael dos anjos
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Featherweight,cub swanson,hakeem dawodu,Hakeem Dawodu,Cub Swanson,1.44,2.9,underdog,fighter1,U-DEC,3.0,172.72,65.77084,02/11/1983,177.8,Orthodox,4.7,0.5,3.84,0.59,1.09,0.52,0.61,0.4,172.72,65.77084,02/07/1991,185.42,Orthodox,5.45,0.5,3.37,0.56,0.0,0.0,0.65,0.0,02:55.2,40:25.9,50:57.0,2023-08-12_cub swanson_hakeem dawodu
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Light Heavyweight,khalil rountree jr.,chris daukaus,,,,,,fighter1,KO/TKO              Punch,1.0,185.42,92.98636,26/02/1990,193.04,Southpaw,3.73,0.38,4.16,0.5,0.0,0.0,0.56,0.1,190.5,92.98636,25/09/1989,193.04,Orthodox,6.05,0.5,4.64,0.55,0.0,0.0,1.0,0.0,02:55.2,,50:57.0,2023-08-12_khalil rountree jr._chris daukaus
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Women's Strawweight,iasmin lucindo,polyana viana,Iasmin Lucindo,Polyana Viana,1.54,2.63,favourite,fighter1,SUB              Arm Triangle,2.0,160.02,52.16308,08/01/2002,167.64,Orthodox,3.33,0.39,3.23,0.67,2.33,0.66,0.66,0.4,165.1,52.16308,14/06/1992,170.18,Orthodox,3.19,0.41,2.63,0.55,0.93,0.33,0.43,2.1,02:55.2,40:25.9,50:57.0,2023-08-12_iasmin lucindo_polyana viana
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Middleweight,aj dobson,tafon nchukwi,Tafon Nchukwi,AJ Dobson,1.7,2.25,underdog,fighter1,U-DEC,3.0,185.42,83.91452,18/01/1992,193.04,Orthodox,4.38,0.47,5.25,0.47,1.82,0.75,0.64,0.3,182.88,83.91452,14/10/1994,195.58,Orthodox,5.57,0.52,4.11,0.54,0.76,0.57,0.64,0.0,02:55.2,40:25.9,50:57.0,2023-08-12_aj dobson_tafon nchukwi
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Middleweight,josh fremd,jamie pickett,Josh Fremd,Jamie Pickett,1.3,3.85,favourite,fighter1,U-DEC,3.0,193.04,83.91452,15/01/1994,193.04,Orthodox,2.93,0.43,2.63,0.47,0.84,0.25,0.31,1.4,187.96,83.91452,29/08/1988,203.2,Orthodox,2.84,0.48,3.92,0.49,1.44,0.4,0.69,0.1,02:55.2,40:25.9,50:57.0,2023-08-12_josh fremd_jamie pickett
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Bantamweight,marcus mcghee,jp buys,,,,,,fighter1,KO/TKO              Punch,1.0,172.72,61.23492,07/05/1990,175.26,Orthodox,3.42,0.48,1.81,0.77,0.0,0.0,1.0,1.6,165.1,61.23492,30/04/1996,170.18,Orthodox,1.88,0.39,3.02,0.4,1.55,0.25,0.25,2.3,02:55.2,,50:57.0,2023-08-12_marcus mcghee_jp buys
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Lightweight,terrance mckinney,mike breeden,Terrance McKinney,Mike Breeden,1.37,3.4,favourite,fighter1,KO/TKO              Punches,1.0,177.8,70.30676,15/09/1994,185.42,Switch,4.03,0.51,2.51,0.45,3.56,0.36,0.85,1.0,177.8,70.30676,21/04/1989,177.8,Orthodox,5.22,0.42,7.02,0.41,1.37,0.33,0.62,0.0,02:55.2,40:25.9,50:57.0,2023-08-12_terrance mckinney_mike breeden
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Featherweight,isaac dulgarian,francis marshall,Francis Marshall,Isaac Dulgarian,1.62,2.4,underdog,fighter1,KO/TKO              Elbows,1.0,170.18,65.77084,04/07/1996,180.34,Orthodox,7.29,0.66,0.42,0.71,3.13,1.0,0.0,0.0,175.26,65.77084,03/03/1999,182.88,Orthodox,3.66,0.33,4.07,0.53,3.29,0.5,0.0,0.7,02:55.2,40:25.9,50:57.0,2023-08-12_isaac dulgarian_francis marshall
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Heavyweight,martin buday,josh parisian,Martin Buday,Josh Parisian,1.51,2.85,favourite,fighter1,SUB              Kimura,1.0,193.04,120.20188,11/11/1991,195.58,Orthodox,5.62,0.52,5.4,0.55,0.3,0.5,1.0,0.3,193.04,120.20188,28/06/1989,200.66,Orthodox,4.54,0.48,4.81,0.41,0.99,0.33,0.46,0.2,02:55.2,40:25.9,50:57.0,2023-08-12_martin buday_josh parisian
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Women's Strawweight,jaqueline amorim,montserrat conejo ruiz,,,,,,fighter1,KO/TKO              Punches,3.0,160.02,52.16308,24/06/1995,172.72,Orthodox,3.42,0.52,1.81,0.62,1.57,0.23,0.0,3.7,152.4,52.16308,03/02/1993,154.94,Southpaw,0.82,0.28,4.24,0.42,2.56,0.83,0.66,1.0,02:55.2,,50:57.0,2023-08-12_jaqueline amorim_montserrat conejo ruiz
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Bantamweight,da'mon blackshear,jose johnson,,,,,,fighter1,SUB              Twister,1.0,177.8,61.23492,12/08/1994,182.88,Switch,4.28,0.47,4.09,0.48,2.34,0.37,0.66,0.8,182.88,61.23492,20/05/1995,180.34,Orthodox,2.16,0.63,1.72,0.51,0.44,0.5,0.33,0.4,02:55.2,,50:57.0,2023-08-12_da'mon blackshear_jose johnson
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Women's Flyweight,luana santos,juliana miller,Luana Santos,Juliana Miller,1.68,2.28,favourite,fighter1,KO/TKO              Punches,1.0,167.64,56.699,16/04/2000,170.18,Orthodox,17.1,0.6,6.52,0.68,0.0,0.0,1.0,0.0,170.18,56.699,07/05/1996,167.64,Orthodox,3.31,0.45,4.75,0.32,1.84,0.44,0.0,1.8,02:55.2,40:25.9,50:57.0,2023-08-12_luana santos_juliana miller
2023-08-05,UFC Fight Night: Sandhagen vs. Font,Catch Weight,cory sandhagen,rob font,Cory Sandhagen,Rob Font,1.29,4.1,favourite,fighter1,U-DEC,5.0,180.34,61.23492,20/04/1992,177.8,Switch,5.33,0.44,3.4,0.58,1.36,0.33,0.64,0.3,172.72,61.23492,25/06/1987,180.34,Orthodox,5.71,0.45,3.7,0.57,0.96,0.37,0.46,0.4,02:55.2,40:25.9,50:57.0,2023-08-05_cory sandhagen_rob font
2023-08-05,UFC Fight Night: Sandhagen vs. Font,Women's Strawweight,tatiana suarez,jessica andrade,Tatiana Suarez,Jessica Andrade,1.28,4.1,favourite,fighter1,SUB              Guillotine Choke,2.0,165.1,52.16308,19/12/1990,167.64,Southpaw,4.27,0.63,1.38,0.51,6.2,0.61,1.0,0.9,154.94,52.16308,25/09/1991,157.48,Orthodox,6.68,0.5,5.34,0.54,2.54,0.54,0.7,0.4,02:55.2,40:25.9,50:57.0,2023-08-05_tatiana suarez_jessica andrade
2023-08-05,UFC Fight Night: Sandhagen vs. Font,Light Heavyweight,dustin jacoby,kennedy nzechukwu,Kennedy Nzechukwu,Dustin Jacoby,1.63,2.46,underdog,fighter1,KO/TKO              Punch,1.0,190.5,92.98636,04/04/1988,193.04,Orthodox,5.46,0.46,4.02,0.59,0.4,0.25,0.6,0.0,195.58,92.98636,13/06/1992,210.82,Southpaw,4.86,0.46,4.27,0.51,0.68,0.5,0.8,0.3,02:55.2,40:25.9,50:57.0,2023-08-05_dustin jacoby_kennedy nzechukwu
2023-08-05,UFC Fight Night: Sandhagen vs. Font,Featherweight,diego lopes,gavin tucker,Diego Lopes,Gavin Tucker,1.61,2.5,favourite,fighter1,SUB              Triangle Armbar,1.0,180.34,65.77084,30/12/1994,182.88,Orthodox,2.12,0.5,4.92,0.36,0.0,0.0,0.33,5.6,167.64,65.77084,17/06/1986,167.64,Southpaw,4.29,0.44,4.18,0.57,3.13,0.44,0.53,1.5,02:55.2,40:25.9,50:57.0,2023-08-05_diego lopes_gavin tucker
2023-08-05,UFC Fight Night: Sandhagen vs. Font,Light Heavyweight,tanner boser,aleksa camur,Tanner Boser,Aleksa Camur,1.79,2.3,favourite,fighter1,U-DEC,3.0,187.96,92.98636,02/08/1991,190.5,Orthodox,4.7,0.52,2.75,0.58,0.0,0.0,0.63,0.0,185.42,92.98636,25/09/1995,187.96,Orthodox,4.73,0.57,4.26,0.54,0.46,0.22,0.5,0.0,02:55.2,40:25.9,50:57.0,2023-08-05_tanner boser_aleksa camur
2023-08-05,UFC Fight Night: Sandhagen vs. Font,Lightweight,ludovit klein,ignacio bahamondes,Ignacio Bahamondes,Ludovit Klein,1.44,3.0,underdog,fighter1,U-DEC,3.0,170.18,70.30676,22/02/1995,182.88,Southpaw,3.49,0.54,3.53,0.53,1.52,0.45,0.83,0.0,190.5,70.30676,27/08/1997,190.5,Orthodox,6.97,0.46,4.36,0.57,0.0,0.0,0.85,0.4,02:55.2,40:25.9,50:57.0,2023-08-05_ludovit klein_ignacio bahamondes
2023-08-05,UFC Fight Night: Sandhagen vs. Font,Bantamweight,kyler phillips,raoni barcelos,Kyler Phillips,Raoni Barcelos,1.53,2.8,favourite,fighter1,U-DEC,3.0,172.72,61.23492,12/06/1995,182.88,Orthodox,5.36,0.46,3.36,0.61,2.87,0.46,0.7,0.6,170.18,61.23492,01/05/1987,170.18,Orthodox,5.38,0.51,5.03,0.61,1.8,0.37,0.9,0.4,02:55.2,40:25.9,50:57.0,2023-08-05_kyler phillips_raoni barcelos
2023-08-05,UFC Fight Night: Sandhagen vs. Font,Welterweight,carlston harris,jeremiah wells,Jeremiah Wells,Carlston Harris,1.87,2.08,underdog,fighter1,SUB              Anaconda Choke,3.0,182.88,77.11064,09/07/1987,193.04,Orthodox,2.93,0.49,2.44,0.53,2.05,0.29,0.55,0.8,175.26,77.11064,30/10/1986,187.96,Switch,2.52,0.45,1.14,0.47,3.89,0.43,1.0,1.2,02:55.2,40:25.9,50:57.0,2023-08-05_carlston harris_jeremiah wells
2023-08-05,UFC Fight Night: Sandhagen vs. Font,Featherweight,billy quarantillo,damon jackson,Billy Quarantillo,Damon Jackson,1.62,2.45,favourite,fighter1,U-DEC,3.0,177.8,65.77084,08/12/1988,177.8,Orthodox,7.71,0.57,5.61,0.43,1.31,0.23,0.63,1.2,180.34,65.77084,08/08/1988,180.34,Switch,3.02,0.4,3.46,0.5,2.44,0.34,0.4,1.6,02:55.2,40:25.9,50:57.0,2023-08-05_billy quarantillo_damon jackson
2023-08-05,UFC Fight Night: Sandhagen vs. Font,Flyweight,cody durden,jake hadley,Jake Hadley,Cody Durden,1.5,2.8,underdog,fighter1,U-DEC,3.0,170.18,56.699,29/03/1991,170.18,Southpaw,3.13,0.49,2.94,0.52,5.41,0.5,0.8,0.4,170.18,56.699,03/08/1996,177.8,Southpaw,3.42,0.44,3.2,0.6,0.32,0.25,0.35,2.2,02:55.2,40:25.9,50:57.0,2023-08-05_cody durden_jake hadley
2023-08-05,UFC Fight Night: Sandhagen vs. Font,Featherweight,sean woodson,dennis buzukja,Sean Woodson,Dennis Buzukja,1.53,2.55,favourite,fighter1,U-DEC,3.0,187.96,65.77084,07/06/1992,198.12,Orthodox,5.41,0.46,4.0,0.57,0.71,0.8,0.83,0.5,175.26,65.77084,01/10/1997,177.8,Switch,3.29,0.43,4.71,0.41,1.0,0.3,0.73,0.3,02:55.2,40:25.9,50:57.0,2023-08-05_sean woodson_dennis buzukja
2023-08-05,UFC Fight Night: Sandhagen vs. Font,Flyweight,assu almabayev,ode osbourne,,,,,,fighter1,SUB              Rear Naked Choke,2.0,162.56,56.699,25/01/1994,165.1,Orthodox,3.18,0.65,0.49,0.77,3.67,0.4,0.0,3.7,170.18,56.699,09/01/1992,185.42,Southpaw,3.74,0.39,4.41,0.45,1.37,0.27,0.68,0.3,02:55.2,,50:57.0,2023-08-05_assu almabayev_ode osbourne
2023-07-29,UFC 291: Poirier vs. Gaethje 2,Lightweight,justin gaethje,dustin poirier,Dustin Poirier,Justin Gaethje,1.67,2.35,underdog,fighter1,KO/TKO              Kick,2.0,180.34,70.30676,14/11/1988,177.8,Orthodox,7.35,0.6,7.5,0.53,0.13,0.25,0.75,0.0,175.26,70.30676,19/01/1989,182.88,Southpaw,5.49,0.5,4.3,0.53,1.36,0.36,0.63,1.2,02:55.2,40:25.9,50:57.0,2023-07-29_justin gaethje_dustin poirier
2023-07-29,UFC 291: Poirier vs. Gaethje 2,Light Heavyweight,alex pereira,jan blachowicz,Jan Blachowicz,Alex Pereira,1.95,2.05,underdog,fighter1,S-DEC,3.0,193.04,92.98636,07/07/1987,200.66,Orthodox,5.11,0.62,3.7,0.51,0.22,1.0,0.7,0.2,187.96,92.98636,24/02/1983,198.12,Orthodox,3.41,0.5,2.91,0.53,1.09,0.5,0.68,0.3,02:55.2,40:25.9,50:57.0,2023-07-29_alex pereira_jan blachowicz
2023-07-29,UFC 291: Poirier vs. Gaethje 2,Heavyweight,derrick lewis,marcos rogerio de lima,Marcos Rogerio de Lima,Derrick Lewis,1.5,2.85,underdog,fighter1,KO/TKO              Punches,1.0,190.5,117.93392,07/02/1985,200.66,Orthodox,2.6,0.5,2.59,0.41,0.59,0.28,0.52,0.0,185.42,114.758776,25/06/1985,190.5,Orthodox,3.61,0.56,2.96,0.51,1.34,0.47,0.59,0.5,02:55.2,40:25.9,50:57.0,2023-07-29_derrick lewis_marcos rogerio de lima
2023-07-29,UFC 291: Poirier vs. Gaethje 2,Lightweight,bobby green,tony ferguson,Bobby Green,Tony Ferguson,1.29,4.0,favourite,fighter1,SUB              Arm Triangle,3.0,177.8,70.30676,09/09/1986,180.34,Orthodox,6.14,0.52,3.67,0.62,1.21,0.37,0.74,0.3,180.34,70.30676,12/02/1984,193.04,Orthodox,4.98,0.45,4.26,0.56,0.42,0.35,0.66,0.9,02:55.2,40:25.9,50:57.0,2023-07-29_bobby green_tony ferguson
2023-07-29,UFC 291: Poirier vs. Gaethje 2,Welterweight,kevin holland,michael chiesa,Kevin Holland,Michael Chiesa,1.74,2.3,favourite,fighter1,SUB              D'Arce Choke,1.0,190.5,77.11064,05/11/1992,205.74,Orthodox,4.39,0.49,3.22,0.51,0.78,0.38,0.53,0.5,185.42,77.11064,07/12/1987,190.5,Southpaw,1.87,0.4,1.7,0.54,3.33,0.5,0.6,1.0,02:55.2,40:25.9,50:57.0,2023-07-29_kevin holland_michael chiesa
2023-07-29,UFC 291: Poirier vs. Gaethje 2,Welterweight,gabriel bonfim,trevin giles,Gabriel Bonfim,Trevin Giles,1.3,3.95,favourite,fighter1,SUB              Guillotine Choke,1.0,185.42,77.11064,20/08/1997,182.88,Orthodox,6.08,0.37,4.8,0.66,4.8,1.0,1.0,7.2,182.88,77.11064,06/08/1992,187.96,Orthodox,2.97,0.53,2.09,0.59,1.27,0.55,0.71,0.3,02:55.2,40:25.9,50:57.0,2023-07-29_gabriel bonfim_trevin giles
2023-07-29,UFC 291: Poirier vs. Gaethje 2,Flyweight,cj vergara,vinicius salvador,,,,,,fighter1,U-DEC,3.0,167.64,56.699,18/06/1991,172.72,Orthodox,6.01,0.57,5.01,0.53,0.0,0.0,0.74,0.2,170.18,56.699,24/07/1996,177.8,Southpaw,5.44,0.42,6.05,0.49,0.38,0.11,0.86,0.0,02:55.2,,50:57.0,2023-07-29_cj vergara_vinicius salvador
2023-07-29,UFC 291: Poirier vs. Gaethje 2,Middleweight,roman kopylov,claudio ribeiro,Roman Kopylov,Claudio Ribeiro,1.48,3.0,favourite,fighter1,KO/TKO              Kick,2.0,182.88,83.91452,04/05/1991,190.5,Southpaw,4.72,0.53,4.11,0.6,0.47,0.5,0.92,0.0,185.42,83.91452,17/07/1992,195.58,Orthodox,4.65,0.57,3.34,0.31,0.76,0.5,0.75,0.0,02:55.2,40:25.9,50:57.0,2023-07-29_roman kopylov_claudio ribeiro
2023-07-29,UFC 291: Poirier vs. Gaethje 2,Welterweight,jake matthews,darrius flowers,Jake Matthews,Darrius Flowers,1.4,3.4,favourite,fighter1,SUB              Rear Naked Choke,2.0,180.34,77.11064,19/08/1994,185.42,Orthodox,3.27,0.45,2.33,0.6,1.71,0.41,0.61,0.7,175.26,77.11064,25/08/1994,180.34,Orthodox,4.19,0.56,7.02,0.4,1.7,0.33,1.0,0.0,02:55.2,40:25.9,50:57.0,2023-07-29_jake matthews_darrius flowers
2023-07-29,UFC 291: Poirier vs. Gaethje 2,Welterweight,uros medic,matthew semelsberger,,,,,,fighter1,KO/TKO              Spinning Back Elbow,3.0,185.42,77.11064,25/04/1993,180.34,Southpaw,6.97,0.61,3.92,0.58,0.53,1.0,0.8,0.0,185.42,77.11064,23/11/1992,190.5,Switch,4.06,0.43,4.36,0.55,1.02,0.58,0.5,0.1,02:55.2,,50:57.0,2023-07-29_uros medic_matthew semelsberger
2023-07-29,UFC 291: Poirier vs. Gaethje 2,Women's Flyweight,miranda maverick,priscila cachoeira,Miranda Maverick,Priscila Cachoeira,1.36,3.5,favourite,fighter1,SUB              Armbar,3.0,160.02,56.699,01/07/1997,165.1,Southpaw,3.71,0.46,2.62,0.59,2.41,0.48,0.42,0.5,170.18,56.699,19/08/1988,165.1,Orthodox,4.12,0.43,7.13,0.45,0.18,0.33,0.65,0.0,02:55.2,40:25.9,50:57.0,2023-07-29_miranda maverick_priscila cachoeira
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Heavyweight,tom aspinall,marcin tybura,Tom Aspinall,Marcin Tybura,1.22,5.2,favourite,fighter1,KO/TKO              Punch,1.0,195.58,116.119552,11/04/1993,198.12,Orthodox,7.65,0.66,2.9,0.65,3.7,1.0,1.0,1.9,190.5,112.944408,09/11/1985,198.12,Orthodox,3.55,0.48,3.35,0.55,1.39,0.33,0.79,0.1,02:55.2,40:25.9,50:57.0,2023-07-22_tom aspinall_marcin tybura
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Women's Flyweight,julija stoliarenko,molly mccann,Molly McCann,Julija Stoliarenko,1.5,2.88,underdog,fighter1,SUB              Armbar,1.0,170.18,56.699,08/04/1993,167.64,,2.81,0.4,4.56,0.44,0.91,0.3,0.62,1.4,162.56,56.699,04/05/1990,157.48,Orthodox,5.68,0.49,4.9,0.63,1.65,0.35,0.43,0.5,02:55.2,40:25.9,50:57.0,2023-07-22_julija stoliarenko_molly mccann
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Featherweight,nathaniel wood,andre fili,Nathaniel Wood,Andre Fili,1.51,2.88,favourite,fighter1,U-DEC,3.0,167.64,65.77084,08/05/1993,175.26,Orthodox,6.24,0.49,4.35,0.57,1.7,0.54,0.76,0.5,180.34,65.77084,25/06/1990,187.96,Orthodox,3.83,0.37,4.13,0.51,2.22,0.47,0.69,0.3,02:55.2,40:25.9,50:57.0,2023-07-22_nathaniel wood_andre fili
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Middleweight,paul craig,andre muniz,Andre Muniz,Paul Craig,1.45,3.0,underdog,fighter1,KO/TKO              Elbows,2.0,190.5,83.91452,27/11/1987,193.04,Orthodox,2.57,0.46,2.85,0.46,1.91,0.23,0.42,1.7,185.42,83.91452,17/02/1990,198.12,Southpaw,2.17,0.5,2.03,0.53,2.97,0.4,0.35,1.5,02:55.2,40:25.9,50:57.0,2023-07-22_paul craig_andre muniz
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Lightweight,fares ziam,jai herbert,Fares Ziam,Jai Herbert,1.67,2.5,favourite,fighter1,U-DEC,3.0,185.42,70.30676,21/03/1997,190.5,Orthodox,2.82,0.47,2.01,0.65,0.97,0.23,0.75,0.0,185.42,70.30676,13/05/1988,195.58,Orthodox,2.69,0.41,3.15,0.45,0.2,0.1,0.57,0.0,02:55.2,40:25.9,50:57.0,2023-07-22_fares ziam_jai herbert
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Featherweight,lerone murphy,josh culibao,,,,,,fighter1,U-DEC,3.0,175.26,65.77084,22/07/1991,185.42,Orthodox,3.65,0.5,2.4,0.56,1.29,0.46,0.46,0.9,177.8,65.77084,24/05/1994,185.42,Orthodox,2.68,0.42,3.29,0.56,0.0,0.0,0.72,0.4,02:55.2,,50:57.0,2023-07-22_lerone murphy_josh culibao
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Bantamweight,daniel marcos,davey grant,Daniel Marcos,Davey Grant,1.74,2.3,favourite,fighter1,S-DEC,3.0,170.18,61.23492,07/03/1993,175.26,Orthodox,4.88,0.46,3.7,0.69,0.4,0.5,0.89,0.0,172.72,61.23492,18/12/1985,175.26,Orthodox,4.77,0.42,3.82,0.55,1.26,0.41,0.61,0.2,02:55.2,40:25.9,50:57.0,2023-07-22_daniel marcos_davey grant
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Welterweight,jonny parsons,danny roberts,Danny Roberts,Jonny Parsons,1.75,2.3,underdog,fighter1,KO/TKO              Punches,2.0,175.26,77.11064,06/09/1991,175.26,Orthodox,4.65,0.44,4.89,0.6,0.0,0.0,0.66,0.0,185.42,77.11064,14/07/1987,187.96,Southpaw,3.18,0.39,3.73,0.5,0.24,0.09,0.57,0.2,02:55.2,40:25.9,50:57.0,2023-07-22_jonny parsons_danny roberts
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Lightweight,joel alvarez,marc diakiese,Joel Alvarez,Marc Diakiese,1.53,2.85,favourite,fighter1,SUB              D'Arce Choke,2.0,190.5,70.30676,02/03/1993,195.58,Orthodox,3.65,0.46,3.37,0.5,0.0,0.0,0.11,1.3,177.8,70.30676,16/03/1993,185.42,Orthodox,2.69,0.4,2.73,0.53,3.32,0.44,0.68,0.0,02:55.2,40:25.9,50:57.0,2023-07-22_joel alvarez_marc diakiese
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Heavyweight,mick parkin,jamal pogues,,,,,,fighter1,U-DEC,3.0,193.04,120.20188,02/10/1995,200.66,Orthodox,6.02,0.6,3.07,0.67,1.77,1.0,0.33,0.9,190.5,92.98636,01/12/1995,195.58,Orthodox,3.12,0.42,4.25,0.52,3.0,0.48,0.66,0.0,02:55.2,,50:57.0,2023-07-22_mick parkin_jamal pogues
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Middleweight,makhmud muradov,bryan barberena,Makhmud Muradov,Bryan Barberena,1.31,4.0,favourite,fighter1,U-DEC,3.0,187.96,83.91452,08/02/1990,190.5,Orthodox,4.21,0.43,2.56,0.61,3.04,0.66,0.77,0.2,182.88,77.11064,03/05/1989,182.88,Southpaw,5.53,0.48,4.74,0.44,0.14,0.22,0.49,0.3,02:55.2,40:25.9,50:57.0,2023-07-22_makhmud muradov_bryan barberena
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Women's Bantamweight,ketlen vieira,pannie kianzad,Ketlen Vieira,Pannie Kianzad,1.68,2.4,favourite,fighter1,U-DEC,3.0,172.72,61.23492,26/08/1991,172.72,Orthodox,3.04,0.41,3.92,0.51,1.51,0.44,0.92,0.6,170.18,61.23492,08/12/1991,167.64,Orthodox,4.87,0.49,3.75,0.53,0.35,0.3,0.71,0.1,02:55.2,40:25.9,50:57.0,2023-07-22_ketlen vieira_pannie kianzad
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Lightweight,chris duncan,yanal ashmouz,,,,,,fighter1,U-DEC,3.0,177.8,70.30676,10/05/1993,180.34,Orthodox,5.08,0.46,3.74,0.49,3.63,0.39,1.0,0.0,175.26,70.30676,31/03/1995,172.72,Orthodox,3.08,0.42,5.35,0.59,0.92,0.5,0.5,0.0,02:55.2,,50:57.0,2023-07-22_chris duncan_yanal ashmouz
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Women's Strawweight,bruna brasil,shauna bannon,Bruna Brasil,Shauna Bannon,1.7,2.25,favourite,fighter1,U-DEC,3.0,167.64,52.16308,07/09/1993,165.1,Orthodox,3.44,0.68,3.94,0.53,1.86,0.66,0.53,0.0,165.1,52.16308,23/10/1993,165.1,Switch,3.6,0.37,3.73,0.37,0.0,0.0,0.33,0.0,02:55.2,40:25.9,50:57.0,2023-07-22_bruna brasil_shauna bannon
2023-07-22,UFC Fight Night: Aspinall vs. Tybura,Flyweight,jafel filho,daniel barez,Jafel Filho,Daniel Barez,1.95,2.0,favourite,fighter1,SUB              Arm Triangle,1.0,170.18,56.699,05/05/1993,172.72,Orthodox,2.0,0.37,2.31,0.45,1.53,0.27,0.55,2.0,167.64,56.699,10/12/1988,167.64,Orthodox,3.8,0.53,5.32,0.55,4.07,0.31,0.91,1.6,02:55.2,40:25.9,50:57.0,2023-07-22_jafel filho_daniel barez
